,exchg,code,price,open,high,low,settle_price,upper_limit,lower_limit,total_volume,volume,total_turnover,turn_over,open_interest,diff_interest,trading_date,action_date,action_time,pre_close,pre_settle,pre_interest,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,bid_qty_0,bid_qty_1,bid_qty_2,bid_qty_3,bid_qty_4,bid_qty_5,bid_qty_6,bid_qty_7,bid_qty_8,bid_qty_9,ask_qty_0,ask_qty_1,ask_qty_2,ask_qty_3,ask_qty_4,ask_qty_5,ask_qty_6,ask_qty_7,ask_qty_8,ask_qty_9,time
20210104093008400,b'CFFEX',b'IF2101',5229.8,5230.0,5234.8,5229.2,0.0,5737.8,4694.6,995.0,22.0,1561584840.0,34518060.0,90409.0,-2.0,20210104,20210104,93008400,5227.0,5216.2,90826.0,5229.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093008400
20210104093008900,b'CFFEX',b'IF2101',5229.8,5230.0,5234.8,5228.0,0.0,5737.8,4694.6,1035.0,40.0,1624338420.0,62753580.0,90391.0,-18.0,20210104,20210104,93008900,5227.0,5216.2,90826.0,5228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5229.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093008900
20210104093009400,b'CFFEX',b'IF2101',5228.0,5230.0,5234.8,5228.0,0.0,5737.8,4694.6,1055.0,20.0,1655709420.0,31371000.0,90382.0,-9.0,20210104,20210104,93009400,5227.0,5216.2,90826.0,5228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093009400
20210104093009900,b'CFFEX',b'IF2101',5227.6,5230.0,5234.8,5227.6,0.0,5737.8,4694.6,1089.0,34.0,1709039220.0,53329800.0,90376.0,-6.0,20210104,20210104,93009900,5227.0,5216.2,90826.0,5227.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093009900
20210104093010400,b'CFFEX',b'IF2101',5227.8,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1134.0,45.0,1779614160.0,70574940.0,90342.0,-34.0,20210104,20210104,93010400,5227.0,5216.2,90826.0,5227.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093010400
20210104093010900,b'CFFEX',b'IF2101',5227.4,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1149.0,15.0,1803141120.0,23526960.0,90327.0,-15.0,20210104,20210104,93010900,5227.0,5216.2,90826.0,5227.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093010900
20210104093011400,b'CFFEX',b'IF2101',5227.6,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1160.0,11.0,1820392560.0,17251440.0,90318.0,-9.0,20210104,20210104,93011400,5227.0,5216.2,90826.0,5227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5227.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093011400
20210104093011900,b'CFFEX',b'IF2101',5227.0,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1171.0,11.0,1837643100.0,17250540.0,90313.0,-5.0,20210104,20210104,93011900,5227.0,5216.2,90826.0,5227.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093011900
20210104093012400,b'CFFEX',b'IF2101',5228.6,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1184.0,13.0,1858032780.0,20389680.0,90303.0,-10.0,20210104,20210104,93012400,5227.0,5216.2,90826.0,5228.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093012400
20210104093012900,b'CFFEX',b'IF2101',5229.8,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1203.0,19.0,1887839220.0,29806440.0,90286.0,-17.0,20210104,20210104,93012900,5227.0,5216.2,90826.0,5229.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5229.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093012900
20210104093013400,b'CFFEX',b'IF2101',5229.0,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1228.0,25.0,1927062060.0,39222840.0,90267.0,-19.0,20210104,20210104,93013400,5227.0,5216.2,90826.0,5229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5229.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093013400
20210104093013900,b'CFFEX',b'IF2101',5230.0,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1242.0,14.0,1949027280.0,21965220.0,90263.0,-4.0,20210104,20210104,93013900,5227.0,5216.2,90826.0,5229.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093013900
20210104093014400,b'CFFEX',b'IF2101',5229.8,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1286.0,44.0,2018061960.0,69034680.0,90227.0,-36.0,20210104,20210104,93014400,5227.0,5216.2,90826.0,5228.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5230.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093014400
20210104093014900,b'CFFEX',b'IF2101',5230.6,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1299.0,13.0,2038459080.0,20397120.0,90217.0,-10.0,20210104,20210104,93014900,5227.0,5216.2,90826.0,5229.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5230.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093014900
20210104093015400,b'CFFEX',b'IF2101',5229.8,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1308.0,9.0,2052580860.0,14121780.0,90213.0,-4.0,20210104,20210104,93015400,5227.0,5216.2,90826.0,5229.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5230.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093015400
20210104093015900,b'CFFEX',b'IF2101',5230.0,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1319.0,11.0,2069841240.0,17260380.0,90209.0,-4.0,20210104,20210104,93015900,5227.0,5216.2,90826.0,5230.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093015900
20210104093016400,b'CFFEX',b'IF2101',5230.0,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1326.0,7.0,2080825260.0,10984020.0,90202.0,-7.0,20210104,20210104,93016400,5227.0,5216.2,90826.0,5230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5230.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093016400
20210104093016900,b'CFFEX',b'IF2101',5230.6,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1329.0,3.0,2085532680.0,4707420.0,90200.0,-2.0,20210104,20210104,93016900,5227.0,5216.2,90826.0,5230.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5230.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093016900
20210104093017400,b'CFFEX',b'IF2101',5231.0,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1359.0,30.0,2132608020.0,47075340.0,90178.0,-22.0,20210104,20210104,93017400,5227.0,5216.2,90826.0,5229.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093017400
20210104093017900,b'CFFEX',b'IF2101',5230.0,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1375.0,16.0,2157714900.0,25106880.0,90170.0,-8.0,20210104,20210104,93017900,5227.0,5216.2,90826.0,5230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093017900
20210104093018400,b'CFFEX',b'IF2101',5230.6,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1387.0,12.0,2176545780.0,18830880.0,90164.0,-6.0,20210104,20210104,93018400,5227.0,5216.2,90826.0,5230.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093018400
20210104093018900,b'CFFEX',b'IF2101',5231.0,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1405.0,18.0,2204792460.0,28246680.0,90154.0,-10.0,20210104,20210104,93018900,5227.0,5216.2,90826.0,5230.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093018900
20210104093019400,b'CFFEX',b'IF2101',5230.8,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1420.0,15.0,2228331900.0,23539440.0,90144.0,-10.0,20210104,20210104,93019400,5227.0,5216.2,90826.0,5231.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5231.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093019400
20210104093019900,b'CFFEX',b'IF2101',5231.2,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1441.0,21.0,2261288340.0,32956440.0,90134.0,-10.0,20210104,20210104,93019900,5227.0,5216.2,90826.0,5231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5231.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093019900
20210104093020400,b'CFFEX',b'IF2101',5231.0,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1465.0,24.0,2298952800.0,37664460.0,90121.0,-13.0,20210104,20210104,93020400,5227.0,5216.2,90826.0,5231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5231.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093020400
20210104093020900,b'CFFEX',b'IF2101',5231.4,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1485.0,20.0,2330340360.0,31387560.0,90108.0,-13.0,20210104,20210104,93020900,5227.0,5216.2,90826.0,5231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5231.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093020900
20210104093021400,b'CFFEX',b'IF2101',5231.2,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1501.0,16.0,2355450720.0,25110360.0,90096.0,-12.0,20210104,20210104,93021400,5227.0,5216.2,90826.0,5230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093021400
20210104093021900,b'CFFEX',b'IF2101',5229.6,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1522.0,21.0,2388401580.0,32950860.0,90089.0,-7.0,20210104,20210104,93021900,5227.0,5216.2,90826.0,5231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5231.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093021900
20210104093022400,b'CFFEX',b'IF2101',5231.0,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1543.0,21.0,2421350220.0,32948640.0,90082.0,-7.0,20210104,20210104,93022400,5227.0,5216.2,90826.0,5228.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093022400
20210104093022900,b'CFFEX',b'IF2101',5230.8,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1554.0,11.0,2438610000.0,17259780.0,90080.0,-2.0,20210104,20210104,93022900,5227.0,5216.2,90826.0,5230.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5230.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093022900
20210104093023400,b'CFFEX',b'IF2101',5230.2,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1560.0,6.0,2448024360.0,9414360.0,90075.0,-5.0,20210104,20210104,93023400,5227.0,5216.2,90826.0,5229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5230.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093023400
20210104093023900,b'CFFEX',b'IF2101',5230.0,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1575.0,15.0,2471558040.0,23533680.0,90066.0,-9.0,20210104,20210104,93023900,5227.0,5216.2,90826.0,5229.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093023900
20210104093024400,b'CFFEX',b'IF2101',5229.8,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1581.0,6.0,2480971440.0,9413400.0,90062.0,-4.0,20210104,20210104,93024400,5227.0,5216.2,90826.0,5229.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5229.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093024400
20210104093024900,b'CFFEX',b'IF2101',5228.8,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1584.0,3.0,2485677840.0,4706400.0,90061.0,-1.0,20210104,20210104,93024900,5227.0,5216.2,90826.0,5228.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5229.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093024900
20210104093025400,b'CFFEX',b'IF2101',5228.8,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1605.0,21.0,2518617240.0,32939400.0,90053.0,-8.0,20210104,20210104,93025400,5227.0,5216.2,90826.0,5227.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5228.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093025400
20210104093025900,b'CFFEX',b'IF2101',5228.4,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1616.0,11.0,2535869760.0,17252520.0,90043.0,-10.0,20210104,20210104,93025900,5227.0,5216.2,90826.0,5227.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5228.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093025900
20210104093026400,b'CFFEX',b'IF2101',5228.4,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1623.0,7.0,2546849220.0,10979460.0,90037.0,-6.0,20210104,20210104,93026400,5227.0,5216.2,90826.0,5227.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5228.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093026400
20210104093026900,b'CFFEX',b'IF2101',5227.6,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1644.0,21.0,2579785380.0,32936160.0,90020.0,-17.0,20210104,20210104,93026900,5227.0,5216.2,90826.0,5228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5228.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093026900
20210104093027400,b'CFFEX',b'IF2101',5228.0,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1654.0,10.0,2595469380.0,15684000.0,90017.0,-3.0,20210104,20210104,93027400,5227.0,5216.2,90826.0,5227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5227.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093027400
20210104093027900,b'CFFEX',b'IF2101',5227.4,5230.0,5234.8,5227.0,0.0,5737.8,4694.6,1677.0,23.0,2631538200.0,36068820.0,89999.0,-18.0,20210104,20210104,93027900,5227.0,5216.2,90826.0,5227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5227.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093027900
20210104093028400,b'CFFEX',b'IF2101',5227.6,5230.0,5234.8,5226.8,0.0,5737.8,4694.6,1707.0,30.0,2678582580.0,47044380.0,89984.0,-15.0,20210104,20210104,93028400,5227.0,5216.2,90826.0,5227.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5227.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093028400
20210104093028900,b'CFFEX',b'IF2101',5227.0,5230.0,5234.8,5226.8,0.0,5737.8,4694.6,1711.0,4.0,2684855220.0,6272640.0,89981.0,-3.0,20210104,20210104,93028900,5227.0,5216.2,90826.0,5226.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093028900
20210104093029400,b'CFFEX',b'IF2101',5226.2,5230.0,5234.8,5226.2,0.0,5737.8,4694.6,1718.0,7.0,2695831980.0,10976760.0,89975.0,-6.0,20210104,20210104,93029400,5227.0,5216.2,90826.0,5226.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5227.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093029400
20210104093029900,b'CFFEX',b'IF2101',5227.0,5230.0,5234.8,5226.2,0.0,5737.8,4694.6,1724.0,6.0,2705239860.0,9407880.0,89975.0,0.0,20210104,20210104,93029900,5227.0,5216.2,90826.0,5226.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093029900
20210104093030400,b'CFFEX',b'IF2101',5226.8,5230.0,5234.8,5226.2,0.0,5737.8,4694.6,1735.0,11.0,2722487820.0,17247960.0,89966.0,-9.0,20210104,20210104,93030400,5227.0,5216.2,90826.0,5226.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5226.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093030400
20210104093030900,b'CFFEX',b'IF2101',5226.0,5230.0,5234.8,5226.0,0.0,5737.8,4694.6,1752.0,17.0,2749142460.0,26654640.0,89951.0,-15.0,20210104,20210104,93030900,5227.0,5216.2,90826.0,5225.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5226.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093030900
20210104093031400,b'CFFEX',b'IF2101',5226.2,5230.0,5234.8,5225.6,0.0,5737.8,4694.6,1761.0,9.0,2763252660.0,14110200.0,89944.0,-7.0,20210104,20210104,93031400,5227.0,5216.2,90826.0,5225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5226.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20210104093031400
